1332,12242,12738
1420,11824,10070
1672,12984,8250
1854,14872,5718
1856,13758,6756
1906,14650,7140
2076,14392,5020
1492,13936,8734
1508,12498,8480
1374,12670,10860
1448,13692,10352
1328,13350,9982
1696,13682,7156
1882,14798,6366
2088,14806,5414
2014,14908,4630
2102,14750,5204
1746,14072,6834
1656,13910,6508
1634,13728,7634
1558,13962,9216
1676,13596,9312
1510,14760,10006
1784,14038,7892
1736,14186,4950
2088,14984,1280
2118,14664,4112
2186,15058,4504
2034,15044,4498
1848,14562,6724
1804,14250,7070
1532,13986,8522
1826,15360,7764
1874,15104,4826
2152,14686,4908
2076,15754,4676
2204,14686,3602
2382,14532,2596
2368,15502,2834
2076,15624,5948
2028,14280,6232
1862,14542,8432
1970,14908,6524
1818,14978,5994
1788,14456,6772
2154,13866,7240
2664,15508,1298
2488,16900,1106
2666,15810,1020
2494,15250,3866
2440,14288,3162
1920,14906,6648
2174,13778,4546
2008,15502,8530
2076,15674,7602
2218,14584,6750
2448,14902,2750
2718,15884,-1686
2588,15702,2246
2844,15062,2046
3036,15448,936
2886,15376,2848
2200,15822,6988
2168,14280,6722
2044,14602,6134
2326,14982,4128
2426,15126,5334
3012,14476,-694
3282,16782,-2146
3372,16258,186
3514,15616,-2036
3116,15818,122
2896,16278,4446
2556,15166,5006
2472,15098,3192
2628,15296,1886
3124,14872,-1004
3408,16478,1340
3490,16464,806
3486,13860,-2350
3344,15978,-822
3484,16512,-298
3398,15784,182
3454,15194,-66
3198,15376,2568
3080,15440,1594
3330,15756,1102
3540,15690,1088
3398,15376,-150
3548,15472,-3992
3576,15878,-560
3548,14578,-1624
3866,15068,-3678
3586,16584,736
3360,15322,1552
3338,15262,2882
3346,15694,-32
3402,15478,360
3434,16426,1114
3724,14796,-460
3860,15636,-3624
3504,15698,-1762
3552,15324,-836
3664,14704,-2166
3732,16032,-1328
3538,15732,1130
3546,15076,1780
3562,15452,1908
3468,15530,1572
3474,15360,-1904
3920,15788,-3976
3978,15594,-2894
3972,15000,-2386
4134,14944,-4116
3808,16476,1288
3686,15036,1444
3602,14922,1976
3386,15186,2704
3638,15302,-14
3960,15032,-4464
4060,16146,-2354
4268,15318,-3270
4172,15358,-3274
4236,15316,-3028
3902,15278,-832
3750,14764,-866
3682,15792,580
3708,15526,-684
4038,15756,-680
3950,15350,658
3970,14206,-1826
4344,15654,-8458
4224,16300,-4086
4100,14950,-2476
4340,14492,-5412
4384,15198,-3068
4102,14662,-1380
3974,14614,196
4014,15000,1086
4250,14454,-3856
4494,13830,-7676
4656,15542,-7772
4536,15546,-5438
4686,13136,-8572
4606,15028,-4532
4524,14784,-3506
4422,13434,-4004
4288,14742,-2618
4390,14470,-3522
4484,13948,-2810
4730,13756,-4738
5282,13912,-14274
5130,15244,-9572
5026,14870,-6832
4842,13030,-4954
4478,13210,-4496
4518,13276,-4372
4618,14746,-3922
4680,13774,-4468
4830,14140,-4924
4890,13756,-7424
5110,12802,-10650
5020,15492,-8802
4918,13400,-7788
5054,13028,-8648
5046,14284,-6970
4982,13584,-4590
4570,13286,-3048
4624,12836,-2976
4586,15062,-4142
5146,12830,-11216
5426,15266,-10834
5694,15290,-10378
5208,13814,-5564
4896,11654,-4728
4508,12772,-5538
4714,14000,-5066
4804,14360,-3906
4720,13586,-2408
4852,12204,-8716
5296,15426,-8532
5496,15194,-8160
5338,13236,-7796
5218,12796,-8240
5288,13096,-5856
4898,14546,-4010
4626,12622,-4732
4756,13480,-5506
4860,14084,-5008
5022,14146,-5304
5406,14088,-12974
5668,14576,-11766
5438,14398,-6532
5042,12668,-4528
4776,12420,-4630
4688,14414,-4290
4838,14758,-3716
4794,14456,-2766
4962,11706,-8794
5146,14062,-8794
5458,15134,-7562
5332,12972,-8330
5424,12538,-12610
5266,14254,-5344
4988,14306,-2968
4918,13416,-1222
4850,14272,-1244
5008,14280,-4170
5106,14382,-6348
5432,13590,-11602
5632,14816,-9958
5718,14066,-8388
5596,12018,-9514
5162,13086,-4604
4914,14306,-2258
4664,13874,-1696
4762,14386,-1196
5192,13484,-2264
5386,12652,-13762
5800,15536,-10160
5808,14406,-7624
5468,12484,-7992
5370,13660,-6252
5236,14386,-3588
4712,14384,-1834
4774,13488,-2074
5070,14448,-512
5170,12378,-8966
5654,15614,-12100
6378,16336,-10216
5868,13704,-5732
5178,11424,-5232
4880,12752,-4336
4924,15238,-2542
5086,14356,-4358
5054,16304,374
5092,13986,-6994
5102,12476,-7512
5360,17776,-2162
5060,13202,-5716
5264,13742,-6846
5388,15494,1804
4774,14576,172
5036,15508,3046
5302,17148,5296
5018,14986,902
4994,15068,-9428
5360,15762,-3784
5316,16340,1122
5048,13526,-2584
4604,12768,-3786
4492,15608,4550
4516,14920,2144
4616,13926,-896
5076,17192,5760
5206,17096,7100
4856,14812,3890
4772,15442,6138
4836,14996,-4570
3962,14184,-64
4306,13744,1310
4748,14450,-918
4668,15342,1200
4442,14324,3766
4442,15410,4964
4510,14772,6064
4560,15474,6914
4382,15298,8492
4752,15392,6854
4198,14694,4270
3552,14232,5650
3650,12654,3752
3276,11842,3738
2684,12728,6224
2406,13424,7678
2718,13218,9062
2388,13742,11482
2276,11660,11930
1988,12362,12326
1782,11760,13100
1584,11818,10466
1468,11030,7072
1704,11032,5954
1966,11278,7650
2554,14396,7000
2288,12234,10552
2380,11180,10678
2184,11580,13342
1840,11998,15692
1532,11380,17112
2100,10900,13274
2666,13364,4464
1626,12050,9626
1710,11168,9734
2152,11392,8958
2194,12204,8522
2448,11678,9664
2224,11920,11888
2240,11574,13674
2196,11062,15228
1940,12268,16114
2314,11726,12752
2302,13530,6192
1348,11012,9174
1580,9698,8832
1952,11060,8542
1910,11646,9720
2386,11434,10050
2268,11150,13606
2266,11016,15868
2358,11240,12676
1974,11598,13734
1716,10542,15936
1704,9706,13528
2608,9856,4026
1686,9298,10988
2030,9580,10554
2544,9416,8320
2884,9588,14966
3260,9718,17172
3506,8004,18036
3416,8102,17622
3486,8532,14664
2820,7494,14740
3064,7428,12650
3166,7870,10872
4056,7568,9696
4396,6198,11112
5310,7104,11072
5288,6508,18718
6276,5832,18020
6562,5924,19010
6842,6616,12622
5512,6026,15542
5866,4188,16356
6164,5812,7138
6202,6388,6778
6546,6576,10932
8282,6598,12228
10030,5492,16458
7938,8658,14154
6196,6282,15582
8476,2370,14164
9040,3520,18488
8488,7572,8326
8842,6498,13852
7958,6064,14480
6900,6228,10190
5842,7230,7312
7782,5748,13014
8706,5570,14218
9058,5962,17010
9254,6132,11836
9050,6026,15538
9148,4932,16304
7978,4868,12808
6022,7278,7082
6128,6676,8492
6646,6322,9902
7462,8134,7570
8468,7522,15270
9012,5104,15764
8630,5490,14530
8514,5800,15650
8404,5154,15916
8450,5722,14536
8060,7692,9598
7626,6622,12036
6740,7236,11060
6344,7390,9794
6766,7388,9786
7358,6386,11040
8164,6558,14030
8596,7272,16816
9664,5326,17894
9378,5172,18390
8714,6750,13348
8168,6314,12502
6914,6622,10318
6004,7524,8472
6258,6942,9068
7120,7278,9010
7968,7486,12290
8794,6822,13464
9160,6100,15048
8998,6670,16392
8324,6292,14232
8170,6662,13520
7184,6374,11096
6436,6506,9690
6278,6686,8770
6718,7396,7064
7942,7112,10890
8888,7122,12448
9564,7344,14972
9330,6368,15520
8772,6548,14708
8616,5780,14284
7764,6128,10980
6708,7034,10804
7012,5340,10056
7708,6052,10426
8260,6466,11086
9014,5806,12906
9370,6324,14600
8736,7274,14580
8072,7170,14254
8098,5262,14148
8592,6416,9314
8858,7374,12924
9284,4348,13884
9046,3216,11706
10456,2352,11074
8648,6074,17832
7534,8578,14928
7408,6084,13292
7442,5212,15164
5846,5020,15726
10504,2618,7670
9654,1358,15502
9260,552,13252
8794,-428,11066
7284,2184,16516
7110,3102,14272
8168,524,17110
8170,498,20414
8580,964,15552
8254,-688,10170
7164,-172,12746
6422,-648,10394
6720,-1600,9910
7724,-174,14776
9214,330,16676
9154,-942,17460
7890,1028,16862
7450,1742,18308
8820,-4002,18422
8120,1848,8282
7722,-248,12400
6862,-1210,12168
6280,1542,10458
6758,696,11690
7562,-412,15054
8978,-246,15912
9208,998,17584
9192,-350,17172
8812,-200,17268
8208,726,13340
7342,502,13948
6368,74,11350
6306,188,10020
6834,210,12502
8034,1060,16564
9146,284,17852
9212,414,17168
8392,970,16178
8454,256,16686
7828,94,14754
7058,1060,11822
6352,-162,12306
6476,86,12704
6710,900,13264
7632,1634,14722
9116,246,17480
9468,642,17726
8880,360,15466
8178,144,15082
7188,-150,13220
5646,848,12128
5730,-126,11954
6400,520,12828
7712,1510,14910
8850,48,16566
9378,378,18016
8644,-72,15922
8132,-20,15528
7928,228,15414
7586,1046,12994
6202,1582,12848
5474,134,11346
6146,-76,11684
6518,820,13522
7470,450,15082
9136,290,17604
9348,646,18240
8784,52,16902
8442,110,16450
6944,1408,14756
5692,844,11054
5032,154,12238
5330,304,14380
5684,1016,13850
6480,2434,16574
7910,1328,17788
7668,-406,18592
7228,666,18170
6524,1194,14674
4740,1218,14046
3400,948,11998
3300,654,13088
4410,2916,13498
6386,1600,16982
7164,2442,20734
7062,-706,18464
5966,440,15412
5154,370,15566
4574,1198,13146
3578,1900,13794
4196,892,13566
4824,966,14156
5116,952,14886
5290,1348,17300
5626,3302,19660
6478,228,18384
6118,338,16788
4214,1256,17452
2598,1252,13578
2300,1048,10762
2444,2994,12126
3090,4992,16440
6224,7498,17334
3582,2122,16880
2270,6014,19196
2268,6428,15538
406,5678,15548
-564,4642,12452
-28,4880,9810
-220,5370,12578
-48,7024,13966
74,7872,16418
360,8802,19166
412,8224,18474
24,6674,16524
-1140,5430,16744
-1634,6438,12558
-2144,5456,9860
-2452,5670,10922
-2508,6234,12990
-2630,6784,14530
-3032,11358,15080
-3824,9128,22020
-3230,8798,16432
-3264,6196,14176
-3918,8972,11530
-4102,6858,9878
-4148,3844,10552
-4298,5410,10580
-4680,6640,14128
-5600,8180,17108
-5490,5054,20666
-4962,2558,18106
-5310,5160,14472
-5526,6986,11650
-5026,5846,9716
-4788,4620,9372
-5340,6686,10674
-5454,6384,12794
-5722,6564,15398
-6418,8230,18578
-6420,7648,17662
-6466,7118,16392
-6446,5184,15226
-5644,6316,9170
-5408,6970,8290
-5914,6840,10242
-6216,6556,12310
-6452,6764,13684
-6776,7736,14876
-7240,8330,16002
-7434,6834,16392
-7404,5712,16324
-6950,6630,14638
-6968,6512,12986
-6360,7370,9024
-5312,7086,7276
-5864,6734,10040
-6422,7256,12722
-6414,7416,13982
-6892,7584,15560
-7750,7316,17190
-7480,6756,16692
-7228,6312,15202
-6664,6386,11666
-5492,6736,7710
-5748,6744,9242
-6204,7662,10798
-6304,8058,11606
-6578,7248,13260
-6796,7238,14732
-7396,8002,16048
-7628,6862,16706
-7364,6590,16020
-6796,6390,13976
-6470,6502,11216
-6084,6688,8894
-6180,7094,9610
-6350,7348,11104
-6594,7708,11660
-6294,7696,12036
-6916,7170,14408
-7684,7828,16226
-7446,6942,15846
-7600,7388,15344
-7502,6778,14630
-6632,6344,10822
-5652,6468,7254
-5972,7636,8818
-6586,7332,11422
-6644,7948,12366
-6904,7800,13866
-7462,8634,15834
-7736,6632,16606
-7402,6612,15598
-7278,7078,14128
-6758,6910,11198
-5952,6162,9068
-5982,7560,9096
-6214,7608,10654
-6446,7364,11910
-6686,7354,12882
-6746,7228,14332
-7300,8406,15716
-7600,7486,16584
-7248,7924,15624
-6898,6992,14628
-6692,6586,12372
-5724,6170,8492
-5682,6274,8202
-6024,6490,9754
-6240,7672,11588
-6712,8122,13670
-7684,9540,17068
-7452,7802,16740
-6862,6968,15238
-6842,6538,13920
-6420,6324,11578
-5828,6024,9846
-6154,6422,10280
-6186,6622,11148
-5674,6932,10908
-5892,7348,12276
-5952,7382,14260
-6248,8490,16170
-6278,8030,16620
-5998,6674,16116
-6436,6498,16172
-6012,6168,14184
-5248,6866,9480
-5202,5802,9264
-5334,6368,10516
-5330,6438,11680
-5566,7344,13624
-5732,7518,15294
-5774,7070,16656
-6184,6844,17512
-5552,6680,16044
-5518,6370,15302
-5460,5948,12748
-4588,6590,9560
-4516,7852,10426
-4766,6946,11962
-4346,6672,12222
-4270,7104,13242
-4468,8130,15918
-5076,8296,18086
-4778,6770,17574
-4656,6104,16590
-5022,5976,15506
-4696,6024,11570
-4138,6094,9420
-3874,6600,10130
-3898,7182,10680
-4276,6316,13720
-4134,6226,15992
-4410,7466,18348
-4408,7280,18610
-4496,6048,18390
-4320,5710,16888
-4324,5900,14836
-4368,6570,10816
-4024,5814,9208
-3928,7006,10506
-4386,7354,12778
-3988,6834,12456
-4118,6830,14168
-4356,6798,16408
-4580,8294,17400
-4584,6504,17824
-4420,6250,17220
-4384,6932,15266
-4442,6606,12636
-4152,5690,10070
-3688,6250,8944
-3864,7770,11074
-4172,7800,14670
-3798,7914,15490
-4346,8330,16966
-4594,6402,18118
-4426,5304,16486
-4894,5558,15004
-3964,6924,10680
-3876,6856,10626
-3686,7242,10688
-3838,7192,11792
-3930,7314,14422
-4420,7974,18232
-4558,7710,18426
-4474,6086,18010
-4392,6122,16854
-4072,6792,12698
-3798,7408,8914
-4056,6572,9226
-3940,7082,10142
-4276,7680,12152
-4210,7418,14576
-4684,7460,17660
-4784,7788,18162
-4822,6764,16200
-4238,6122,13052
-4324,6898,11788
-3904,6974,11158
-3882,7140,11814
-3528,6504,12160
-3764,6996,13972
-3592,6878,15288
-5600,9390,22826
-4294,7190,17678
-4578,6492,18420
-3526,8122,12830
-3292,7726,9150
-3818,6500,9534
-3852,6238,10740
-3990,7938,11300
-4162,8010,14202
-4334,6806,17132
-4820,7414,18282
-4958,6370,18184
-4836,6222,16982
-4674,7356,13524
-3404,8210,7636
-3524,6862,7782
-4164,6674,10746
-4456,7248,13158
-3958,8496,14048
-4694,8956,18654
-5506,8180,20260
-5206,6970,18864
-4458,6694,14032
-3978,6670,9152
-3752,5990,7318
-4066,6152,8910
-4256,7058,10910
-4718,8098,14598
-5108,8296,17856
-5004,8068,18322
-5098,6766,17624
-5104,6592,16686
-4598,6536,13286
-4284,7820,9416
-4394,6670,9852
-4434,7834,10614
-4090,7780,11094
-4224,7664,12918
-4344,8952,15948
-5504,9732,19046
-4914,6600,18940
-5804,5406,18464
-19910.4,-13123.2,27929.6
-18464,-14140.8,22489.6
-15334.4,-8723.2,15660.8
-12956.8,-5916.8,17395.2
-13744,-7478.4,16137.6
-13059.2,-4300.8,10723.2
-12019.2,-2515.2,13689.6
-13718.4,-5856,17507.2
-14944,-6675.2,19734.4
-15203.2,-6496,23334.4
-15068.8,-6080,26121.6
-14521.6,-6678.4,25936
-13923.2,-7248,26851.2
-12256,-5750.4,21436.8
-12201.6,-9046.4,20342.4
-12515.2,-4115.2,22819.2
-14499.2,-6614.4,23340.8
-14992,-9942.4,22947.2
-13324.8,-10441.6,16601.6
-10800,-4160,10905.6
-9907.2,-2156.8,18672
-11152,-2576,17628.8
-10825.6,-5020.8,23827.2
-10316.8,-6627.2,15126.4
-10188.8,-672,23526.4
-13513.6,-1056,43731.2
-13308.8,-6134.4,43372.8
-15779.2,3222.4,52427.2
-8803.2,9088,31363.2
-851.2,-3248,-7996.8
-5862.4,-2387.2,7968
-12368,10201.6,36121.6
-9260.8,6451.2,10697.6
-9420.8,7209.6,29596.8
-18528,20832,48409.6
-10515.2,-9520,11392
-6547.2,-10812.8,2377.6
-9785.6,14902.4,29113.6
-9260.8,21923.2,21619.2
-7910.4,12960,22364.8
-10819.2,8992,20249.6
-22086.4,4518.4,15264
-23779.2,9318.4,24150.4
-18864,-1414.4,17734.4
-17478.4,6793.6,30409.6
-10636.8,15756.8,24582.4
-6841.6,14742.4,21465.6
-7955.2,10025.6,21385.6
-8499.2,4473.6,16508.8
-10803.2,4128,16678.4
-13379.2,3283.2,21545.6
-12230.4,4486.4,19516.8
-8976,3603.2,18208
-8153.6,4963.2,18035.2
-10588.8,6201.6,22153.6
-15612.8,8336,27526.4
-17478.4,13564.8,28668.8
-15302.4,10054.4,27254.4
-11052.8,7507.2,25152
-9638.4,7110.4,25638.4
-10505.6,7520,23356.8
-6473.6,7363.2,18281.6
-5184,9139.2,20441.6
-5350.4,8412.8,18304
-7228.8,8598.4,19289.6
-10838.4,11737.6,18131.2
-10313.6,14179.2,17254.4
-9846.4,14656,11052.8
-15427.2,13328,19270.4
-17337.6,9580.8,14460.8
-22291.2,6822.4,23872
-20883.2,6748.8,21452.8
-20054.4,7836.8,20380.8
-18153.6,10051.2,21539.2
-14409.6,12720,19561.6
-12044.8,13062.4,19580.8
-12384,10956.8,17024
-14297.6,6192,15795.2
-17328,4144,16416
-19558.4,4860.8,15340.8
-22953.6,4928,15798.4
-19139.2,6054.4,15190.4
-15804.8,8406.4,16649.6
-14905.6,11424,19040
-15881.6,10083.2,19814.4
-17404.8,9737.6,19782.4
-17843.2,9900.8,19222.4
-17542.4,9910.4,17852.8
-17088,11382.4,19145.6
-16588.8,11052.8,18076.8
-16624,7926.4,16131.2
-16361.6,8460.8,16441.6
-16368,8336,15548.8
-17232,7008,15859.2
-16720,6534.4,15401.6
-16019.2,6400,15478.4
-15990.4,7683.2,17766.4
-16928,10560,20956.8
-17430.4,10275.2,20633.6
-17872,9555.2,18995.2
-17334.4,9043.2,18528
-17462.4,10428.8,19180.8
-17616,10982.4,18726.4
-16259.2,10374.4,17369.6
-16169.6,8176,15417.6
-17088,7104,15532.8
-17132.8,7411.2,15753.6
-17097.6,7296,15289.6
-16860.8,6192,14902.4
-16208,7961.6,17139.2
-17379.2,10044.8,21395.2
-18118.4,9520,20259.2
-18166.4,8854.4,18390.4
-17587.2,9289.6,18323.2
-16931.2,10432,18140.8
-17129.6,10720,18828.8
-16627.2,10374.4,17612.8
-16246.4,9465.6,17187.2
-16864,8220.8,15523.2
-17193.6,8243.2,15859.2
-17248,7337.6,15494.4
-17113.6,7142.4,15190.4
-16512,6816,15382.4
-16259.2,7692.8,17145.6
-16742.4,9212.8,19321.6
-18112,10214.4,20246.4
-18787.2,9209.6,18694.4
-18156.8,9625.6,18761.6
-17299.2,9724.8,17696
-17526.4,10480,18137.6
-16796.8,10652.8,16934.4
-16371.2,9612.8,16889.6
-16963.2,8710.4,16633.6
-17504,7836.8,15644.8
-17792,7523.2,15680
-17539.2,7446.4,15859.2
-17040,7414.4,15561.6
-16147.2,7078.4,15580.8
-16630.4,9766.4,18588.8
-18057.6,10390.4,19984
-18259.2,9328,18342.4
-17436.8,10377.6,18198.4
-16950.4,10624,17478.4
-17219.2,11436.8,17625.6
-16928,10400,16435.2
-16588.8,8921.6,16137.6
-17030.4,8438.4,15907.2
-17449.6,8528,15782.4
-17561.6,7824,15779.2
-17008,7721.6,15196.8
-16528,6640,14592
-16643.2,7731.2,17350.4
-17712,11024,20800
-18691.2,10649.6,18992
-18592,9254.4,17763.2
-18000,10112,18134.4
-17347.2,10867.2,17651.2
-16656,11190.4,16864
-16636.8,11014.4,16707.2
-16819.2,9744,15964.8
-17347.2,8787.2,16256
-17430.4,8556.8,15865.6
-17648,8348.8,15612.8
-17385.6,7801.6,15472
-16790.4,7030.4,14531.2
-16585.6,7872,16371.2
-17168,10473.6,19942.4
-18278.4,10137.6,19161.6
-19468.8,9107.2,18380.8
-18739.2,9718.4,18745.6
-17584,11100.8,17846.4
-16460.8,11200,16912
-15708.8,11196.8,15891.2
-15980.8,9401.6,15270.4
-17296,7932.8,15430.4
-17804.8,7833.6,15968
-17280,7638.4,15552
-17472,7814.4,15776
-16796.8,8204.8,16726.4
-17027.2,9600,18240
-18320,9747.2,18390.4
-18752,9852.8,18163.2
-18083.2,10732.8,17632
-17100.8,11401.6,17622.4
-16745.6,12729.6,16796.8
-16992,10835.2,15430.4
-16611.2,9996.8,16028.8
-17020.8,9177.6,15632
-17491.2,8441.6,15299.2
-17494.4,8044.8,15689.6
-16976,7836.8,15235.2
-16966.4,8124.8,16454.4
-17216,8934.4,17635.2
-17865.6,10473.6,19036.8
-17648,9872,17139.2
-17625.6,10131.2,16931.2
-17353.6,10816,17411.2
-17222.4,11542.4,17155.2
-17868.8,11200,16809.6
-17324.8,10179.2,16012.8
-17372.8,9388.8,15609.6
-17142.4,9353.6,15539.2
-17670.4,8844.8,15107.2
-17683.2,8176,15648
-16844.8,7840,14985.6
-17350.4,8467.2,17667.2
-17523.2,9820.8,19392
-17520,10281.6,17820.8
-18393.6,10614.4,18630.4
-17817.6,11036.8,17900.8
-17788.8,11513.6,17660.8
-16403.2,10969.6,15692.8
-15657.6,9539.2,15100.8
-15996.8,9020.8,15571.2
-17184,8502.4,16512
-17910.4,8281.6,16860.8
-17603.2,8348.8,16550.4
-16832,7699.2,15520
-16563.2,7811.2,15264
-16960,9158.4,17292.8
-17961.6,9884.8,20070.4
-17808,10566.4,17763.2
-18377.6,10812.8,17542.4
-18592,11254.4,18048
-18067.2,10726.4,16809.6
-16323.2,9865.6,15225.6
-16243.2,9088,15593.6
-16585.6,8297.6,15497.6
-17929.6,8188.8,16153.6
-17795.2,7651.2,15705.6
-16387.2,6918.4,14156.8
-16566.4,7564.8,16816
-18508.8,9932.8,20918.4
-18524.8,9088,18332.8
-18950.4,9788.8,17024
-18713.6,9705.6,17628.8
-17353.6,10502.4,16812.8
-17017.6,11212.8,17766.4
-17251.2,11270.4,17584
-17084.8,9350.4,15660.8
-17232,8515.2,15571.2
-17926.4,8000,15769.6
-17712,7795.2,15644.8
-17020.8,7952,16041.6
-16966.4,7091.2,15779.2
-16819.2,7276.8,17564.8
-17097.6,8214.4,18608
-17235.2,9580.8,18822.4
-18864,9420.8,19276.8
-18588.8,10784,18326.4
-18217.6,11632,18460.8
-17305.6,10281.6,17641.6
-15974.4,10003.2,15555.2
-16313.6,8508.8,15737.6
-17225.6,8259.2,16073.6
-18534.4,7657.6,16275.2
-18192,8374.4,16745.6
-17417.6,8243.2,16108.8
-16233.6,7676.8,15212.8
-16345.6,7619.2,15164.8
-17168,8835.2,16393.6
-18435.2,9292.8,18896
-19132.8,9558.4,19280
-17945.6,10902.4,18307.2
-18585.6,11145.6,18457.6
-18275.2,10160,17347.2
-17324.8,10278.4,17392
-16320,8755.2,15609.6
-16259.2,8534.4,15478.4
-17020.8,7926.4,16342.4
-17801.6,8364.8,16377.6
-18416,8310.4,16176
-17408,7891.2,15548.8
-17286.4,8400,16310.4
-17500.8,7958.4,16588.8
-17683.2,9859.2,17270.4
-18681.6,10336,17574.4
-19174.4,12073.6,18601.6
-18476.8,14016,19555.2
-17254.4,13526.4,18736
-15609.6,11513.6,16438.4
-14441.6,7619.2,13692.8
-17862.4,12678.4,8947.2
-17459.2,7907.2,12665.6
-18329.6,8480,15686.4
-16918.4,8710.4,13699.2
-16659.2,7900.8,13456
-17526.4,9283.2,17840
-17494.4,10633.6,19609.6
-17974.4,11526.4,20966.4
-17734.4,14384,20339.2
-16544,13817.6,18617.6
-15532.8,11116.8,16934.4
-16048,9811.2,15673.6
-15872,9008,15062.4
-16352,8320,14297.6
-17884.8,8492.8,15408
-17753.6,8988.8,15212.8
-17244.8,7542.4,13801.6
-17427.2,9097.6,16832
-18640,10150.4,21507.2
-18310.4,11750.4,20259.2
-18534.4,12406.4,18432
-17072,12547.2,17894.4
-16153.6,11379.2,15862.4
-14864,10233.6,13084.8
-15980.8,10185.6,14371.2
-17337.6,9552,14921.6
-17516.8,8972.8,15187.2
-17004.8,8288,13504
-17334.4,7862.4,14131.2
-17760,8608,17193.6
-18742.4,9241.6,20534.4
-18396.8,11168,18547.2
-18496,11872,19011.2
-16876.8,11587.2,18592
-17411.2,12278.4,18406.4
-17094.4,11305.6,16486.4
-15497.6,10560,14624
-15798.4,9385.6,13936
-17625.6,8448,14684.8
-18854.4,8598.4,16208
-18806.4,9171.2,15897.6
-17628.8,8620.8,14857.6
-17056,7936,14508.8
-17276.8,8563.2,16467.2
-18051.2,10048,18176
-18060.8,11289.6,17571.2
-17484.8,12294.4,18752
-17564.8,11360,18464
-17600,11990.4,18147.2
-15955.2,11782.4,14851.2
-15942.4,10102.4,14230.4
-16028.8,8963.2,14409.6
-17507.2,8240,15692.8
-18432,9017.6,16208
-17980.8,8921.6,15507.2
-16800,7456,13664
-16572.8,9353.6,16803.2
-17830.4,9129.6,19280
-17916.8,10560,18310.4
-17852.8,11632,16816
-17424,11728,18457.6
-17472,11830.4,19014.4
-17059.2,11772.8,16822.4
-15964.8,10371.2,15548.8
-16243.2,10179.2,15235.2
-16803.2,9014.4,14515.2
-18108.8,8441.6,15152
-18284.8,8512,14870.4
-17897.6,7836.8,14380.8
-17164.8,8790.4,15056
-17619.2,9225.6,17235.2
-17664,9798.4,17747.2
-17654.4,10147.2,17724.8
-16998.4,11203.2,18585.6
-17427.2,11718.4,18320
-18220.8,11689.6,18412.8
-17632,11491.2,16412.8
-16387.2,9276.8,14518.4
-16579.2,8713.6,15171.2
-17625.6,8646.4,15225.6
-18204.8,8710.4,15523.2
-18038.4,8627.2,14937.6
-18006.4,9001.6,15712
-18102.4,9324.8,17564.8
-17657.6,10953.6,17625.6
-17158.4,11299.2,18028.8
-16518.4,10393.6,16937.6
-16937.6,10636.8,17452.8
-17116.8,11628.8,17225.6
-17315.2,11472,15350.4
-16332.8,10060.8,14160
-16780.8,9676.8,15171.2
-17811.2,9484.8,15600
-17968,9267.2,15520
-17968,8022.4,14668.8
-17289.6,8217.6,15350.4
-17587.2,9142.4,17446.4
-18518.4,9123.2,16870.4
-17417.6,10480,16636.8
-17321.6,11219.2,17222.4
-17798.4,10483.2,17270.4
-17504,11168,18608
-17932.8,10585.6,17404.8
-18534.4,10576,17337.6
-17875.2,9932.8,15305.6
-17340.8,8662.4,14688
-17542.4,8227.2,15136
-18144,9062.4,14886.4
-18403.2,8473.6,14083.2
-18035.2,8483.2,15321.6
-18841.6,9321.6,17350.4
-18316.8,9673.6,17504
-16864,9430.4,15721.6
-17244.8,8550.4,16464
-16828.8,9110.4,16224
-17203.2,10060.8,18400
-17440,9564.8,19148.8
-17920,11228.8,18624
-17897.6,10192,18918.4
-17651.2,9964.8,19859.2
-17811.2,11056,19337.6
-17062.4,10019.2,14246.4
-15702.4,8528,14112
-14643.2,8022.4,13145.6
-16288,8393.6,13932.8
-19136,7609.6,13932.8
-18329.6,12265.6,13779.2
-19878.4,9110.4,16310.4
-19411.2,6403.2,16188.8
-17561.6,9865.6,17216
-17494.4,11664,17372.8
-16310.4,12592,18432
-15808,14201.6,19692.8
-16022.4,12566.4,19075.2
-16118.4,12252.8,16675.2
-16313.6,9964.8,15760
-16921.6,9308.8,15273.6
-17225.6,9110.4,13830.4
-17936,8342.4,13875.2
-18208,8396.8,14307.2
-18281.6,8668.8,13750.4
-18099.2,9920,15020.8
-18384,9644.8,15945.6
-18179.2,11072,15856
-17683.2,11446.4,16473.6
-17753.6,11465.6,17110.4
-17142.4,12419.2,18569.6
-17270.4,13852.8,17907.2
-16707.2,11462.4,13865.6
-16556.8,10764.8,14217.6
-16825.6,11068.8,14524.8
-17872,10467.2,14931.2
-18313.6,9110.4,14176
-18329.6,9590.4,14448
-18512,9539.2,15254.4
-18601.6,10758.4,16825.6
-18108.8,12764.8,16720
-17955.2,13430.4,18320
-16985.6,13494.4,17385.6
-16198.4,13027.2,14912
-14720,11062.4,12384
-15568,10329.6,13008
-17340.8,10963.2,13632
-18054.4,10758.4,13888
-18316.8,10041.6,12982.4
-18249.6,9865.6,13209.6
-18268.8,9731.2,16172.8
-18528,11347.2,20422.4
-18729.6,12752,16588.8
-17315.2,14595.2,17203.2
-16857.6,14096,18902.4
-16374.4,12729.6,15033.6
-15472,10755.2,12924.8
-15929.6,10387.2,13545.6
-17200,10720,13289.6
-18246.4,10940.8,14086.4
